,AdjDE_x,AdjDE_y,AdjOE_x,AdjOE_y,AdjTempo_x,AdjTempo_y,DE_x,DE_y,OE_x,OE_y,Pythag_x,Pythag_y,RankAdjDE_x,RankAdjDE_y,RankAdjOE_x,RankAdjOE_y,RankAdjTempo_x,RankAdjTempo_y,RankDE_x,RankDE_y,RankOE_x,RankOE_y,RankPythag_x,RankPythag_y,RankTempo_x,RankTempo_y,Result,Tempo_x,Tempo_y,game_id,season,t1TeamName,t1_id,t1_score,t1_teamname,t2TeamName,t2_id,t2_score,t2_teamname,team1_fg2pct,team1_fg3pct,team1_ftpct,team2_fg2pct,team2_fg3pct,team2_ftpct,x_pt_team_season_losses,x_pt_team_season_wins,x_rpi_rating,x_seed,y_pt_team_season_losses,y_pt_team_season_wins,y_rpi_rating,y_seed
39,98.1578,104.1032,114.7746,104.3923,70.4245,70.7478,101.0421,103.694,109.1413,106.1656,0.85797,0.507974,93.0,228.0,9.0,99.0,129.0,118.0,168.0,228.0,29.0,63.0,25.0,147.0,136.0,83.0,1,70.4465,72.018,2002-1208-1293,2002.0,Georgia,1208.0,85.0,Georgia,Murray St.,1293.0,68.0,Murray St.,50.7961,32.2807,74.3066,49.476,32.0066,71.8861,9.0,21.0,0.612,3.0,12.0,19.0,0.609,14.0
426,92.2717,93.0532,111.9937,119.8512,68.4696,66.4196,95.7768,96.3289,109.9945,116.7828,0.902702,0.948359,17.0,24.0,30.0,2.0,86.0,165.0,51.0,61.0,29.0,3.0,18.0,2.0,79.0,146.0,1,69.1279,66.8839,2009-1437-1338,2009.0,Villanova,1437.0,78.0,Villanova,Pittsburgh,1338.0,76.0,Pittsburgh,49.7656,35.2354,75.2992,52.8543,35.4369,67.5287,7.0,26.0,0.601,3.0,4.0,28.0,0.54,1.0
411,81.1277,95.1171,108.4135,107.6215,66.4563,67.2714,83.446,98.89,108.9131,103.1284,0.965583,0.805399,1.0,45.0,62.0,74.0,163.0,129.0,1.0,111.0,47.0,141.0,1.0,48.0,118.0,92.0,1,67.7774,68.7467,2009-1272-1268,2009.0,Memphis,1272.0,89.0,Memphis,Maryland,1268.0,70.0,Maryland,50.6355,32.5991,69.0092,45.9048,33.2781,75.7774,3.0,31.0,0.594,2.0,13.0,20.0,0.586,10.0
419,95.5851,97.522,116.5286,110.8084,68.2521,64.132,97.6486,100.6881,114.1556,105.5738,0.90707,0.81288,53.0,77.0,6.0,36.0,94.0,267.0,89.0,157.0,8.0,92.0,12.0,45.0,80.0,309.0,1,69.1045,62.2883,2009-1328-1276,2009.0,Oklahoma,1328.0,73.0,Oklahoma,Michigan,1276.0,63.0,Michigan,56.5749,35.0217,67.4919,50.3619,33.4459,75.7116,5.0,27.0,0.575,2.0,13.0,20.0,0.567,10.0
716,98.6776,100.5606,119.4575,117.1227,64.3561,68.8245,101.0851,103.3085,115.2419,114.7057,0.900041,0.852369,59.0,90.0,5.0,12.0,275.0,63.0,96.0,130.0,12.0,15.0,11.0,30.0,297.0,43.0,1,63.8201,69.9928,2014-1458-1332,2014.0,Wisconsin,1458.0,85.0,Wisconsin,Oregon,1332.0,77.0,Oregon,51.2612,37.5949,74.5645,51.0671,38.797,77.2517,7.0,26.0,0.578,2.0,9.0,23.0,0.574,7.0
646,90.2573,87.9585,102.9085,106.3669,68.8999,65.1178,90.3297,89.4104,102.319,106.0539,0.818842,0.898925,15.0,5.0,132.0,69.0,46.0,207.0,13.0,10.0,139.0,73.0,44.0,16.0,58.0,233.0,1,68.8589,64.6125,2013-1332-1387,2013.0,Oregon,1332.0,74.0,Oregon,Saint Louis,1387.0,57.0,Saint Louis,49.0541,33.2756,70.4574,50.0418,34.0357,70.4261,8.0,26.0,0.59,12.0,6.0,27.0,0.518,4.0
759,85.8164,99.6672,119.7263,122.2311,63.4433,64.1292,83.6474,101.4073,115.8958,121.2585,0.978741,0.912686,2.0,112.0,5.0,2.0,251.0,205.0,1.0,161.0,9.0,1.0,1.0,10.0,234.0,217.0,1,63.8659,64.1137,2015-1246-1323,2015.0,Kentucky,1246.0,68.0,Kentucky,Notre Dame,1323.0,66.0,Notre Dame,51.5129,34.9716,72.2424,58.3993,39.2458,73.9826,0.0,34.0,0.566,1.0,5.0,29.0,0.555,3.0
529,93.2588,96.3833,116.2402,105.0343,66.7758,64.2595,94.9064,97.7429,113.6506,106.5987,0.926438,0.728787,27.0,58.0,8.0,102.0,164.0,283.0,35.0,79.0,12.0,66.0,7.0,74.0,160.0,288.0,1,67.1827,64.034,2011-1246-1343,2011.0,Kentucky,1246.0,59.0,Kentucky,Princeton,1343.0,57.0,Princeton,48.8482,39.7454,70.9759,50.4872,36.7387,73.5,8.0,25.0,0.581,4.0,6.0,25.0,0.558,13.0
325,87.4378,89.3695,112.3509,106.803,69.5965,61.7576,86.6246,94.4655,111.5648,104.3302,0.947002,0.885884,1.0,4.0,30.0,92.0,65.0,315.0,1.0,24.0,25.0,133.0,3.0,16.0,79.0,325.0,1,69.4864,60.4149,2007-1242-1356,2007.0,Kansas,1242.0,61.0,Kansas,Southern Illinois,1356.0,58.0,Southern Illinois,52.8063,39.5548,65.9679,49.7121,36.8687,69.179,4.0,30.0,0.594,1.0,6.0,27.0,0.388,4.0
620,98.7705,110.5083,97.4966,109.6115,64.4803,69.6489,98.9792,107.894,100.4855,112.3641,0.462745,0.476589,127.0,325.0,236.0,39.0,239.0,29.0,138.0,317.0,176.0,13.0,184.0,172.0,242.0,24.0,1,64.329,70.3128,2013-1241-1254,2013.0,James Madison,1241.0,68.0,James Madison,LIU Brooklyn,1254.0,55.0,LIU Brooklyn,46.23,33.5987,69.888,53.0111,38.0216,69.0805,14.0,21.0,0.582,16.0,13.0,20.0,0.581,16.0
120,94.2499,88.2407,112.2866,111.7339,71.6951,73.7257,96.5489,89.5496,110.2806,109.8827,0.882229,0.937883,38.0,4.0,16.0,19.0,51.0,18.0,56.0,5.0,21.0,25.0,20.0,4.0,46.0,18.0,1,72.1235,74.1075,2003-1393-1242,2003.0,Syracuse,1393.0,81.0,Syracuse,Kansas,1242.0,78.0,Kansas,51.9303,34.4444,69.3548,53.479,33.3333,65.2174,5.0,24.0,0.621,3.0,7.0,25.0,0.637,2.0
649,93.1225,93.9141,113.0001,104.48,64.5188,65.8817,92.0136,96.5891,107.7142,101.4592,0.902466,0.77313,36.0,42.0,12.0,102.0,235.0,175.0,25.0,79.0,42.0,161.0,15.0,60.0,189.0,156.0,1,65.6213,66.3518,2013-1393-1143,2013.0,Syracuse,1393.0,66.0,Syracuse,California,1143.0,60.0,California,48.4659,33.477,67.497,48.8128,30.2483,71.453,9.0,26.0,0.574,4.0,11.0,20.0,0.56,12.0
637,94.3506,91.599,112.1973,111.2036,64.9445,63.2544,96.9634,93.9237,106.2915,108.2087,0.879983,0.902941,45.0,23.0,17.0,26.0,217.0,282.0,85.0,41.0,69.0,37.0,19.0,14.0,271.0,241.0,1,63.7332,64.3378,2013-1266-1274,2013.0,Marquette,1266.0,71.0,Marquette,Miami FL,1274.0,61.0,Miami FL,51.5961,29.5775,72.9801,50.5919,36.234,68.3824,8.0,23.0,0.582,3.0,6.0,27.0,0.547,2.0
766,99.6672,92.9261,122.2311,112.9822,64.1292,62.1475,101.4073,90.9871,121.2585,111.9834,0.912686,0.904426,112.0,15.0,2.0,20.0,205.0,298.0,161.0,8.0,1.0,24.0,10.0,14.0,217.0,330.0,1,64.1137,60.9106,2015-1323-1455,2015.0,Notre Dame,1323.0,81.0,Notre Dame,Wichita St.,1455.0,70.0,Wichita St.,58.3993,39.2458,73.9826,48.9478,35.906,69.2308,5.0,29.0,0.555,3.0,4.0,28.0,0.566,7.0
621,96.5155,97.3042,107.9554,111.3948,66.4892,66.3631,97.8571,100.0296,107.3454,107.0662,0.783838,0.82567,86.0,100.0,52.0,24.0,141.0,153.0,110.0,155.0,51.0,54.0,57.0,41.0,122.0,159.0,1,67.0519,66.2935,2013-1247-1129,2013.0,La Salle,1247.0,80.0,La Salle,Boise St.,1129.0,71.0,Boise St.,49.2718,37.6978,73.719,48.3721,38.6598,74.5975,9.0,21.0,0.444,13.0,10.0,21.0,0.576,13.0
165,91.5153,99.2267,113.0877,96.6688,70.1014,67.6194,93.5042,97.6355,108.762,100.3472,0.919388,0.425475,14.0,118.0,17.0,251.0,72.0,168.0,26.0,90.0,33.0,176.0,11.0,184.0,101.0,150.0,1,69.6884,68.2146,2004-1280-1284,2004.0,Mississippi St.,1280.0,85.0,Mississippi St.,Monmouth,1284.0,52.0,Monmouth,51.6984,35.4204,66.3877,45.7853,34.963,74.026,3.0,25.0,0.62,2.0,11.0,21.0,0.571,15.0
750,86.3844,94.7491,116.0057,111.6127,66.7282,66.3547,87.414,94.655,113.6254,113.8003,0.967409,0.86804,3.0,40.0,11.0,29.0,78.0,97.0,4.0,31.0,17.0,14.0,2.0,21.0,80.0,108.0,1,66.8428,66.1778,2015-1112-1326,2015.0,Arizona,1112.0,73.0,Arizona,Ohio St.,1326.0,58.0,Ohio St.,53.4495,35.9833,69.9085,53.9422,37.1901,67.8354,3.0,31.0,0.551,2.0,10.0,23.0,0.511,10.0
252,91.1992,106.8052,112.3334,107.0975,62.8847,69.9501,93.6933,103.8058,109.3432,112.1192,0.91659,0.507859,10.0,260.0,22.0,73.0,300.0,58.0,29.0,217.0,36.0,12.0,8.0,153.0,305.0,29.0,1,62.6421,71.8811,2006-1417-1125,2006.0,UCLA,1417.0,78.0,UCLA,Belmont,1125.0,44.0,Belmont,53.911,34.6041,69.1099,56.4831,37.6623,69.0513,6.0,27.0,0.57,2.0,10.0,20.0,0.544,15.0
728,96.899,108.3447,118.5993,111.3351,68.213,66.1213,101.6079,106.8502,115.1071,114.8933,0.91084,0.577644,45.0,240.0,6.0,53.0,81.0,190.0,100.0,224.0,13.0,14.0,9.0,129.0,73.0,142.0,1,68.7487,67.1179,2014-1242-1184,2014.0,Kansas,1242.0,80.0,Kansas,Eastern Kentucky,1184.0,69.0,Eastern Kentucky,55.3868,34.0541,71.123,55.7325,38.6364,75.4795,9.0,24.0,0.579,2.0,9.0,24.0,0.494,15.0
524,93.8292,97.4949,113.8185,110.4816,66.2648,64.4187,98.411,98.0368,108.5852,109.5098,0.902118,0.808154,30.0,77.0,17.0,37.0,193.0,276.0,93.0,84.0,48.0,41.0,13.0,45.0,197.0,236.0,1,66.2195,65.4577,2011-1163-1139,2011.0,Connecticut,1163.0,53.0,Connecticut,Butler,1139.0,41.0,Butler,47.6717,32.9114,76.2774,47.9463,35.213,72.4138,9.0,26.0,0.55,3.0,9.0,23.0,0.574,8.0
38,99.0644,91.0759,109.7899,111.8893,68.0531,71.1125,98.9481,91.5768,109.0309,110.2062,0.76534,0.914268,114.0,11.0,39.0,22.0,223.0,105.0,106.0,9.0,31.0,21.0,57.0,7.0,230.0,92.0,1,67.8716,71.6153,2002-1166-1196,2002.0,Creighton,1166.0,83.0,Creighton,Florida,1196.0,82.0,Florida,51.157,37.1567,73.037,53.1829,35.2584,69.7234,8.0,22.0,0.572,12.0,8.0,22.0,0.536,5.0
683,94.0612,102.5341,113.5177,120.1418,63.3134,70.8664,97.0495,98.9966,111.6884,115.6316,0.8968,0.860864,16.0,125.0,29.0,4.0,312.0,19.0,31.0,60.0,44.0,10.0,13.0,27.0,328.0,37.0,1,62.935,70.2216,2014-1397-1234,2014.0,Tennessee,1397.0,78.0,Tennessee,Iowa,1234.0,65.0,Iowa,50.6164,31.8555,71.8072,50.6259,35.0459,73.4967,12.0,21.0,0.564,11.0,12.0,20.0,0.551,11.0
348,89.7916,93.24,120.8601,118.7927,68.8982,74.4187,89.5929,94.9042,117.8681,115.3951,0.968236,0.941878,6.0,23.0,1.0,3.0,98.0,7.0,5.0,33.0,1.0,3.0,1.0,5.0,108.0,3.0,1,68.7223,75.893,2008-1242-1314,2008.0,Kansas,1242.0,84.0,Kansas,North Carolina,1314.0,66.0,North Carolina,55.3672,39.697,70.696,52.1169,37.2414,75.6923,3.0,31.0,0.594,1.0,2.0,32.0,0.585,1.0
607,98.1931,96.3869,107.3817,115.1419,68.6088,67.5818,94.7829,99.5965,110.0147,112.6166,0.736666,0.885404,109.0,72.0,62.0,9.0,56.0,100.0,48.0,143.0,28.0,12.0,72.0,16.0,72.0,74.0,1,68.3173,68.2882,2012-1250-1181,2012.0,Lehigh,1250.0,75.0,Lehigh,Duke,1181.0,70.0,Duke,49.3641,34.7458,76.6043,51.0204,37.0771,70.1389,7.0,26.0,0.575,15.0,6.0,27.0,0.554,2.0
731,96.3031,90.5955,114.9428,117.3621,66.0445,68.9392,98.7392,88.0889,112.2999,118.6927,0.884397,0.951519,35.0,6.0,19.0,10.0,195.0,58.0,57.0,1.0,36.0,3.0,17.0,2.0,156.0,63.0,1,66.8253,69.1489,2014-1246-1257,2014.0,Kentucky,1246.0,74.0,Kentucky,Louisville,1257.0,69.0,Louisville,50.0,33.2242,68.2096,52.657,36.7816,66.087,10.0,24.0,0.579,8.0,5.0,29.0,0.538,4.0
77,88.2407,99.8051,111.7339,105.0306,73.7257,62.7924,89.5496,97.9372,109.8827,107.502,0.937883,0.642646,4.0,133.0,19.0,93.0,18.0,314.0,5.0,87.0,25.0,52.0,4.0,101.0,18.0,318.0,1,74.1075,60.8456,2003-1242-1429,2003.0,Kansas,1242.0,64.0,Kansas,Utah St.,1429.0,61.0,Utah St.,53.479,33.3333,65.2174,49.3095,33.3333,72.1232,7.0,25.0,0.625,2.0,8.0,24.0,0.57,15.0
654,92.8915,96.5155,107.2784,107.9554,64.559,66.4892,93.6903,97.8571,107.1393,107.3454,0.839694,0.783838,34.0,86.0,59.0,52.0,233.0,141.0,39.0,110.0,53.0,51.0,35.0,57.0,226.0,122.0,1,64.7695,67.0519,2013-1455-1247,2013.0,Wichita St.,1455.0,72.0,Wichita St.,La Salle,1247.0,58.0,La Salle,49.6074,33.8562,69.9115,49.2718,37.6978,73.719,8.0,26.0,0.414,9.0,9.0,21.0,0.551,13.0
744,102.3087,99.4743,95.5537,100.9058,69.5372,68.2236,98.5232,97.7926,96.6099,101.2805,0.313129,0.540986,168.0,109.0,302.0,196.0,16.0,30.0,94.0,81.0,280.0,189.0,250.0,146.0,18.0,45.0,1,69.1423,67.9411,2015-1214-1264,2015.0,Hampton,1214.0,74.0,Hampton,Manhattan,1264.0,64.0,Manhattan,45.9416,30.4065,65.212,48.9262,33.9837,69.4307,17.0,17.0,0.563,16.0,13.0,19.0,0.544,16.0
377,89.0068,93.7432,109.7418,106.6132,67.2716,64.7876,90.9409,96.9406,106.4896,103.9473,0.917458,0.81449,3.0,28.0,49.0,94.0,148.0,251.0,7.0,58.0,86.0,135.0,9.0,42.0,172.0,256.0,1,66.9964,64.8893,2008-1257-1328,2008.0,Louisville,1257.0,78.0,Louisville,Oklahoma,1328.0,48.0,Oklahoma,53.528,34.9614,64.7139,48.9583,34.8101,68.1319,8.0,24.0,0.587,3.0,11.0,22.0,0.593,6.0
594,93.3723,96.3472,107.6492,111.3908,63.7372,65.9949,94.357,98.8853,105.0352,108.1723,0.837025,0.841374,27.0,71.0,59.0,26.0,281.0,171.0,42.0,123.0,96.0,45.0,32.0,29.0,275.0,131.0,1,64.0486,66.9636,2012-1153-1400,2012.0,Cincinnati,1153.0,65.0,Cincinnati,Texas,1400.0,59.0,Texas,46.4011,34.076,64.3857,48.19,32.7787,73.2927,10.0,24.0,0.556,6.0,13.0,20.0,0.529,11.0
205,90.0078,93.6936,115.3147,105.8001,69.417,70.1456,92.9018,95.8627,112.5574,104.6399,0.945285,0.801788,6.0,28.0,9.0,89.0,81.0,57.0,19.0,45.0,15.0,101.0,3.0,40.0,55.0,106.0,1,70.6416,68.9848,2005-1181-1280,2005.0,Duke,1181.0,63.0,Duke,Mississippi St.,1280.0,55.0,Mississippi St.,48.8715,38.0079,71.2546,49.0497,33.7288,66.5404,5.0,25.0,0.56,1.0,10.0,22.0,0.605,9.0
427,101.7528,87.6261,109.2259,103.9402,65.9035,63.5697,101.576,89.9744,109.5453,102.0623,0.693181,0.876908,170.0,4.0,50.0,127.0,187.0,283.0,178.0,6.0,37.0,163.0,87.0,23.0,182.0,296.0,1,65.9726,62.7144,2009-1443-1228,2009.0,Western Kentucky,1443.0,76.0,Western Kentucky,Illinois,1228.0,72.0,Illinois,49.9144,37.6791,69.2552,50.5271,35.0093,71.1217,8.0,24.0,0.567,12.0,9.0,24.0,0.547,5.0
284,92.4318,96.8515,115.8837,95.3272,67.3832,66.2669,95.1165,94.761,112.5262,96.3031,0.930883,0.454518,21.0,76.0,7.0,271.0,141.0,198.0,42.0,39.0,10.0,255.0,3.0,173.0,178.0,220.0,1,66.7668,65.8043,2006-1437-1284,2006.0,Villanova,1437.0,58.0,Villanova,Monmouth,1284.0,45.0,Monmouth,44.416,37.4512,75.7322,49.9562,33.6957,67.0017,4.0,25.0,0.601,1.0,14.0,18.0,0.564,16.0
784,93.4325,97.3836,119.4432,110.1967,65.061,66.0412,93.6311,100.3759,120.0066,105.5169,0.943981,0.805576,20.0,76.0,6.0,45.0,153.0,111.0,19.0,132.0,4.0,95.0,6.0,41.0,162.0,60.0,1,64.9509,67.5216,2015-1211-1417,2015.0,Gonzaga,1211.0,74.0,Gonzaga,UCLA,1417.0,62.0,UCLA,57.1429,40.7986,68.9459,47.2487,36.3475,67.5714,2.0,32.0,0.566,2.0,13.0,20.0,0.567,11.0
717,98.6776,102.0226,119.4575,118.569,64.3561,62.5716,101.0851,105.6855,115.2419,114.1024,0.900041,0.849215,59.0,114.0,5.0,7.0,275.0,331.0,96.0,195.0,12.0,19.0,11.0,31.0,297.0,293.0,1,63.8201,63.9028,2014-1458-1124,2014.0,Wisconsin,1458.0,69.0,Wisconsin,Baylor,1124.0,52.0,Baylor,51.2612,37.5949,74.5645,48.3525,38.0323,67.9731,7.0,26.0,0.567,2.0,11.0,24.0,0.577,6.0
559,93.0615,95.7192,122.7577,112.5054,65.6197,65.8399,93.4258,94.5228,119.2011,112.8517,0.960264,0.865087,22.0,53.0,1.0,23.0,229.0,220.0,19.0,30.0,1.0,14.0,1.0,25.0,269.0,274.0,1,64.483,64.3914,2011-1326-1206,2011.0,Ohio St.,1326.0,98.0,Ohio St.,George Mason,1206.0,66.0,George Mason,52.852,42.2849,70.118,50.4666,39.547,68.9415,2.0,32.0,0.587,1.0,6.0,26.0,0.552,8.0
241,92.1121,96.5104,113.8817,114.961,68.6945,59.0894,93.2534,99.6192,113.9862,111.7182,0.91981,0.882033,18.0,66.0,14.0,11.0,97.0,329.0,25.0,119.0,5.0,14.0,7.0,15.0,87.0,328.0,1,69.217,59.2329,2006-1196-1207,2006.0,Florida,1196.0,57.0,Florida,Georgetown,1207.0,53.0,Georgetown,55.8611,39.213,74.3619,53.5104,35.5096,70.632,6.0,27.0,0.603,3.0,9.0,21.0,0.598,7.0
756,99.2266,94.5197,108.409,114.8498,63.2979,62.1776,95.7833,95.7085,108.6194,109.5644,0.734545,0.903819,106.0,33.0,58.0,13.0,257.0,296.0,43.0,41.0,48.0,38.0,71.0,15.0,203.0,286.0,1,64.3168,62.6602,2015-1209-1124,2015.0,Georgia St.,1209.0,57.0,Georgia St.,Baylor,1124.0,56.0,Baylor,53.4191,31.9149,73.3638,46.0493,38.2253,66.6667,9.0,24.0,0.566,14.0,9.0,24.0,0.539,3.0
760,98.2047,94.6667,111.4724,106.83,64.4348,69.7752,101.0564,95.1675,108.1518,103.4947,0.811122,0.800605,89.0,37.0,30.0,75.0,189.0,13.0,148.0,36.0,54.0,138.0,38.0,43.0,193.0,13.0,1,64.4741,69.758,2015-1301-1261,2015.0,North Carolina St.,1301.0,66.0,North Carolina St.,LSU,1261.0,65.0,LSU,47.3975,36.0791,68.3358,50.3311,33.8858,68.8679,13.0,20.0,0.544,8.0,10.0,22.0,0.5,9.0
598,100.0833,101.0852,118.5885,98.8032,64.8676,67.7355,100.7488,96.4788,115.6731,100.4777,0.875561,0.434728,146.0,163.0,3.0,217.0,234.0,92.0,170.0,70.0,6.0,178.0,19.0,188.0,223.0,57.0,1,65.0996,68.635,2012-1196-1313,2012.0,Florida,1196.0,84.0,Florida,Norfolk St.,1313.0,50.0,Norfolk St.,53.0875,38.0192,71.2857,50.471,31.4626,65.9494,10.0,23.0,0.583,7.0,9.0,25.0,0.572,15.0
618,95.2278,108.9177,91.1188,100.9509,66.8342,65.9121,91.2882,105.9028,92.0001,100.6933,0.375839,0.294524,66.0,313.0,318.0,167.0,127.0,171.0,19.0,282.0,313.0,172.0,219.0,256.0,131.0,170.0,1,66.7884,66.046,2013-1299-1251,2013.0,North Carolina A&T,1299.0,73.0,North Carolina A&T,Liberty,1251.0,72.0,Liberty,45.4313,30.7132,65.6131,44.9225,36.9707,73.7537,16.0,20.0,0.58,16.0,20.0,15.0,0.582,16.0
503,91.8891,99.9431,115.7085,103.4121,70.7441,67.5554,94.1878,94.5963,114.266,104.6583,0.934051,0.596859,22.0,140.0,10.0,139.0,37.0,157.0,40.0,41.0,7.0,99.0,3.0,126.0,30.0,162.0,1,71.3215,67.5725,2010-1393-1436,2010.0,Syracuse,1393.0,79.0,Syracuse,Vermont,1436.0,56.0,Vermont,57.1224,39.1026,67.651,48.5294,31.6794,68.5622,4.0,28.0,0.574,1.0,9.0,25.0,0.549,16.0
786,90.4806,97.9481,110.7794,104.0635,67.4387,63.7287,96.675,94.1706,106.3417,107.3347,0.911142,0.667407,7.0,86.0,37.0,120.0,55.0,233.0,61.0,25.0,80.0,61.0,11.0,88.0,83.0,281.0,1,66.7924,62.7971,2015-1242-1308,2015.0,Kansas,1242.0,75.0,Kansas,New Mexico St.,1308.0,56.0,New Mexico St.,46.5324,37.5,72.0149,49.7453,36.3409,70.7214,8.0,26.0,0.544,2.0,10.0,23.0,0.544,15.0
394,95.1518,97.6792,118.6783,110.3429,64.7277,66.9759,98.694,98.9592,114.3155,107.3847,0.926956,0.802485,40.0,76.0,4.0,43.0,254.0,160.0,85.0,92.0,8.0,71.0,7.0,45.0,234.0,130.0,1,65.1841,68.0611,2008-1400-1274,2008.0,Texas,1400.0,75.0,Texas,Miami FL,1274.0,72.0,Miami FL,48.5121,37.9845,68.2652,45.7447,37.9019,75.3351,6.0,28.0,0.599,2.0,10.0,22.0,0.572,7.0
625,94.3603,92.6726,107.7735,105.3449,64.4198,63.2109,97.8349,92.2643,105.585,107.665,0.821783,0.813651,46.0,32.0,54.0,84.0,242.0,285.0,108.0,29.0,79.0,43.0,43.0,48.0,234.0,303.0,1,64.5731,62.5074,2013-1139-1137,2013.0,Butler,1139.0,68.0,Butler,Bucknell,1137.0,56.0,Bucknell,50.2496,34.3284,69.6379,48.2681,35.8314,74.6006,8.0,26.0,0.465,6.0,5.0,28.0,0.381,11.0
659,93.7064,89.6802,117.2188,110.5066,67.9144,64.3999,95.1267,92.8299,114.4513,105.2819,0.929207,0.916942,39.0,12.0,4.0,32.0,81.0,244.0,59.0,35.0,7.0,87.0,6.0,10.0,68.0,251.0,1,68.6602,64.1105,2013-1181-1277,2013.0,Duke,1181.0,71.0,Duke,Michigan St.,1277.0,61.0,Michigan St.,50.8475,39.9408,73.8693,50.4077,34.0594,70.7965,5.0,27.0,0.574,2.0,8.0,25.0,0.546,3.0
138,89.6445,102.0161,117.6452,92.5709,69.271,62.8976,91.7409,94.0074,113.1113,95.0695,0.95795,0.246514,5.0,176.0,4.0,295.0,107.0,308.0,11.0,29.0,9.0,276.0,1.0,267.0,88.0,272.0,1,70.0122,64.4796,2004-1181-1106,2004.0,Duke,1181.0,96.0,Duke,Alabama St.,1106.0,61.0,Alabama St.,52.5035,36.4266,73.5955,46.3221,33.5922,65.5572,5.0,27.0,0.635,1.0,14.0,16.0,0.573,16.0
43,90.0372,96.4286,117.4632,108.4706,75.0729,64.5905,94.2676,101.4722,113.1844,103.0114,0.955121,0.794665,7.0,57.0,2.0,49.0,16.0,301.0,30.0,175.0,5.0,123.0,2.0,45.0,21.0,309.0,1,75.0191,63.9955,2002-1268-1458,2002.0,Maryland,1268.0,87.0,Maryland,Wisconsin,1458.0,57.0,Wisconsin,51.9185,37.4138,72.5616,47.6054,35.7639,71.8354,4.0,26.0,0.659,1.0,12.0,18.0,0.572,8.0
722,102.0226,96.0301,118.569,108.2001,62.5716,66.1547,105.6855,99.1936,114.1024,102.4522,0.849215,0.797732,114.0,30.0,7.0,99.0,331.0,188.0,195.0,64.0,19.0,221.0,31.0,48.0,293.0,236.0,1,63.9028,65.2851,2014-1124-1304,2014.0,Baylor,1124.0,74.0,Baylor,Nebraska,1304.0,60.0,Nebraska,48.3525,38.0323,67.9731,47.4531,33.3333,71.669,11.0,24.0,0.566,6.0,12.0,19.0,0.537,11.0
187,88.4703,93.3078,120.2137,113.396,66.158,69.8109,92.2107,89.6688,118.4394,113.8263,0.971417,0.903984,3.0,22.0,2.0,20.0,212.0,66.0,15.0,3.0,1.0,13.0,1.0,13.0,243.0,58.0,1,65.3035,70.5653,2005-1228-1257,2005.0,Illinois,1228.0,72.0,Illinois,Louisville,1257.0,57.0,Louisville,54.1636,39.2246,72.8111,51.5254,39.9767,72.449,1.0,32.0,0.621,1.0,4.0,29.0,0.611,4.0
638,90.9759,96.6889,107.0489,113.3361,69.666,64.8089,92.5289,98.0809,107.7797,115.5519,0.866567,0.861389,19.0,88.0,61.0,11.0,28.0,223.0,32.0,115.0,41.0,5.0,25.0,27.0,31.0,237.0,1,69.8164,64.5174,2013-1272-1388,2013.0,Memphis,1272.0,54.0,Memphis,Saint Mary's,1388.0,52.0,Saint Mary's,51.1156,37.1622,66.0182,52.3077,37.3219,72.9769,4.0,30.0,0.518,6.0,6.0,28.0,0.553,11.0
259,96.3061,97.4048,110.1734,115.4075,63.699,73.0346,96.3192,100.884,106.6939,111.4581,0.824484,0.875483,60.0,85.0,37.0,8.0,283.0,12.0,58.0,145.0,75.0,17.0,37.0,16.0,297.0,15.0,1,63.1467,73.1446,2006-1455-1397,2006.0,Wichita St.,1455.0,80.0,Wichita St.,Tennessee,1397.0,73.0,Tennessee,47.5288,36.96,72.6736,50.9516,38.7931,70.0813,8.0,24.0,0.579,7.0,7.0,21.0,0.56,2.0
197,100.2004,98.3022,124.7564,97.8901,69.8891,68.3899,102.1108,96.8708,117.2191,100.4572,0.92558,0.487924,135.0,86.0,1.0,225.0,62.0,117.0,190.0,58.0,2.0,191.0,5.0,162.0,32.0,75.0,1,71.5778,69.9977,2005-1448-1151,2005.0,Wake Forest,1448.0,70.0,Wake Forest,Chattanooga,1151.0,54.0,Chattanooga,53.4031,39.9046,68.4327,50.8088,30.2041,67.2727,5.0,26.0,0.616,2.0,10.0,20.0,0.576,15.0
570,97.1647,96.2134,117.8019,106.6245,67.5074,70.8529,98.1853,95.886,115.0583,108.8971,0.901577,0.765228,83.0,69.0,4.0,73.0,104.0,19.0,103.0,63.0,7.0,38.0,12.0,56.0,129.0,21.0,1,66.9992,70.7745,2012-1231-1308,2012.0,Indiana,1231.0,79.0,Indiana,New Mexico St.,1308.0,66.0,New Mexico St.,51.539,43.1262,76.3403,51.5193,32.839,66.4995,8.0,25.0,0.577,4.0,9.0,26.0,0.55,13.0
332,97.5042,97.8227,115.7993,111.9561,66.9999,63.134,97.8219,94.3566,112.6453,111.1078,0.878423,0.825193,62.0,68.0,10.0,33.0,154.0,297.0,72.0,21.0,16.0,30.0,20.0,45.0,146.0,184.0,1,67.2739,66.4812,2007-1332-1457,2007.0,Oregon,1332.0,75.0,Oregon,Winthrop,1457.0,61.0,Winthrop,49.6759,39.019,76.0745,55.1181,35.4839,62.867,7.0,26.0,0.594,3.0,4.0,28.0,0.573,11.0
